sampleID	genepop_pop	pop	.sample.id	PC1	PC2	PC3	PC4	PC5	PC6	PC7	PC8	PC9
23-07461,	23-07451,	Pelee_Island	11	0.06354904325148049	-0.09146065140781767	0.05566210886389336	0.0365224751459122	0.11910152476224678	-0.011274409544825115	0.027452524632508718	-0.02774139509234379	0.01171857186445779
23-07462,	23-07451,	Pelee_Island	12	-0.06608473100206833	-0.009471491913441998	-0.01844852366226074	0.026233288517797177	0.02183437173813968	0.03382948772110968	0.06557734106516264	0.0018814544072001975	-0.018985564710094726
23-07463,	23-07451,	Pelee_Island	13	0.07117686409510683	0.08262876959581686	0.08096076064034874	-0.1639839567212357	0.027149635766476582	0.04446700104050011	-0.04424451570751914	0.08134303442536149	-0.02393846438581975
23-07464,	23-07451,	Pelee_Island	14	0.08994410256598956	-0.10552060337498398	0.006907305705625033	-0.12902987455506526	0.002214519103854118	-0.026014358615230437	-0.02884715079028241	0.10600491872215452	0.07662677145949774
23-07465,	23-07451,	Pelee_Island	15	-0.09247609534054783	0.049506430075524924	-0.03179558267213939	-0.040058670572554134	-0.10723002361598438	-0.054725881988040986	-0.041102618564771695	0.14770638484997348	0.02984805387562053
23-07467,	23-07451,	Pelee_Island	16	0.07246552019001053	0.04511014133391303	-0.014981823446643588	-0.03134851914045876	-0.03647899192975401	-0.03386733983768547	-0.04100518903046767	-0.0502690167169003	0.06166956558849826
23-07468,	23-07451,	Pelee_Island	17	0.05241098342631825	0.054278810529642604	0.035847470881025766	0.05744128127829749	0.0021445434242157724	-0.06207862865691349	-0.025911505776152616	0.03626436385388142	0.030190762733430673
23-07469,	23-07451,	Pelee_Island	18	-0.029442390526078707	-0.007020354538082209	0.0153738975703318	-0.023419969199422463	0.11322511720787456	-0.03783888492957682	0.0665362125504661	-0.010704634903130878	-0.028412559659247678
23-07470,	23-07451,	Pelee_Island	19	-0.03239438570809844	0.008179412949295011	0.003128581968650587	-0.031508715829816375	0.0682245843760176	0.05302323626219038	-0.042907301724696215	-0.005891054112661977	0.06238184215274197
23-07471,	23-07451,	Pelee_Island	20	-0.12916475268612745	-0.05022799948817605	0.06352586472597914	-0.03559500073264467	-0.06670479746730387	0.044803352480873006	-0.05025708624738033	0.04489355549648047	0.11379704320915537
23-07472,	23-07451,	Pelee_Island	21	-0.016643225782657273	-3.4486934925862363e-4	0.04366299256945355	0.016095638919604555	0.10100261542085585	0.03397867694556127	-0.03755353931306303	0.028338185728425308	0.02206069494981637
23-07473,	23-07451,	Pelee_Island	22	0.07761412127460665	0.05595913720106599	-0.05349508224694546	0.04366854868118716	-0.019329655531022553	3.2927134032495475e-5	-0.031334633475183726	0.09028799520185139	-0.01836065946681481
23-07474,	23-07451,	Pelee_Island	23	-0.10837615242109586	0.029949884365073714	-0.03165680699749459	0.03461494589209838	0.005369840197026311	-0.011668900306708224	0.10880711370775215	-0.046740423843063914	0.056814863626927725
23-07475,	23-07451,	Pelee_Island	24	0.02011060867267827	-0.09270561946584764	-0.06456736609723937	0.020398438524883575	-0.047907579174892405	0.07526753857514767	0.010644103617515721	-0.03808829223023644	0.0037081926550598665
23-07476,	23-07451,	Pelee_Island	25	0.05000253488941506	-0.009440030122386775	-0.0026149825642173418	0.027607199748151	0.10003676051452916	0.03702883136865276	0.0279335840415037	0.028292929628143688	0.0030381238444359623
